;Unnamed: 0;id;link;author;description;source;favorite_count;retweet_count;lang;tweet_type;user_statuses_count;user_friends_count;user_followers_count;"boost_value ";cleaned;token;re_stop;stem;join;polarity
865;865;1269;https://twitter.com/PT_Transjakarta/statuses/1584331202437095424;PT_Transjakarta;"@muelpontoh Hai Kak. Mohon maaf atas kendala yang dialami, mengenai saldo terpotong 2 kali, silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi :
📱 (Whatsapp) : 0812-6000-1440
☎️ (Phone) : 021-29223034
📩 (Email) : customercare@jaklingkoindonesia.co.id. Terima kasih ^TH";Genesys Social Engagement.;0;0;in;reply;430084;22;482400;0;hai kak mohon maaf atas kendala yang dialami mengenai saldo terpotong kali silakan laporkan ke nomor customer care jaklingko yang dapat di hubungi whatsapp phone email terima kasih th;['hai', 'kak', 'mohon', 'maaf', 'atas', 'kendala', 'yang', 'dialami', 'mengenai', 'saldo', 'terpotong', 'kali', 'silakan', 'laporkan', 'ke', 'nomor', 'customer', 'care', 'jaklingko', 'yang', 'dapat', 'di', 'hubungi', 'whatsapp', 'phone', 'email', 'terima', 'kasih', 'th'];['hai', 'kak', 'mohon', 'maaf', 'kendala', 'dialami', 'saldo', 'terpotong', 'kali', 'silakan', 'laporkan', 'nomor', 'customer', 'care', 'jaklingko', 'hubungi', 'whatsapp', 'phone', 'email', 'terima', 'kasih', 'th'];['hai', 'kak', 'mohon', 'maaf', 'kendala', 'alami', 'saldo', 'potong', 'kali', 'sila', 'lapor', 'nomor', 'customer', 'care', 'jaklingko', 'hubung', 'whatsapp', 'phone', 'email', 'terima', 'kasih', 'th'];hai kak mohon maaf kendala alami saldo potong kali sila lapor nomor customer care jaklingko hubung whatsapp phone email terima kasih th;0
866;866;1270;https://twitter.com/semollbean/statuses/1584317725178224640;semollbean;Pergi naik jaklingko ternyata lebih lama zzZzZzZzzzzzzZzz;Twitter for Android;0;0;in;original;10114;105;20;0;pergi naik jaklingko ternyata lebih lama zzzzzzzzzzzzzzzz;['pergi', 'naik', 'jaklingko', 'ternyata', 'lebih', 'lama', 'zzzzzzzzzzzzzzzz'];['pergi', 'jaklingko', 'zzzzzzzzzzzzzzzz'];['pergi', 'jaklingko', 'zzzzzzzzzzzzzzzz'];pergi jaklingko zzzzzzzzzzzzzzzz;1
867;867;1271;https://twitter.com/abcdefghijklvrn/statuses/1584243832182697984;abcdefghijklvrn;@ham_psd @membawaimpian @infotwitwor_ Lebih akurat jaklingko atau moovit kak???;Twitter for Android;0;0;in;reply;1190;188;10;0;lebih akurat jaklingko atau moovit kak;['lebih', 'akurat', 'jaklingko', 'atau', 'moovit', 'kak'];['akurat', 'jaklingko', 'moovit', 'kak'];['akurat', 'jaklingko', 'moovit', 'kak'];akurat jaklingko moovit kak;1
868;868;1273;https://twitter.com/PT_Transjakarta/statuses/1577580905530806272;PT_Transjakarta;@widya_lau Hai kak, jika kamu sudah tap out di perjalanan sebelumnya, namun saldomu tetap terpotong dua kali di perjalanan yang sama, Silahkan hubungi Customer Care JLI @jaklingkoindonesia (PT JakLingko Indonesia) di nomor WA: 0812-6000-1440. Terima kasih ^WY;TweetDeck;0;0;in;reply;420083;23;478545;0;hai kak jika kamu sudah tap out di perjalanan sebelumnya namun saldomu tetap terpotong dua kali di perjalanan yang sama silahkan hubungi customer care jli pt jaklingko indonesia di nomor wa terima kasih wy;['hai', 'kak', 'jika', 'kamu', 'sudah', 'tap', 'out', 'di', 'perjalanan', 'sebelumnya', 'namun', 'saldomu', 'tetap', 'terpotong', 'dua', 'kali', 'di', 'perjalanan', 'yang', 'sama', 'silahkan', 'hubungi', 'customer', 'care', 'jli', 'pt', 'jaklingko', 'indonesia', 'di', 'nomor', 'wa', 'terima', 'kasih', 'wy'];['hai', 'kak', 'tap', 'out', 'perjalanan', 'saldomu', 'terpotong', 'kali', 'perjalanan', 'silahkan', 'hubungi', 'customer', 'care', 'jli', 'pt', 'jaklingko', 'indonesia', 'nomor', 'wa', 'terima', 'kasih', 'wy'];['hai', 'kak', 'tap', 'out', 'jalan', 'saldo', 'potong', 'kali', 'jalan', 'silah', 'hubung', 'customer', 'care', 'jli', 'pt', 'jaklingko', 'indonesia', 'nomor', 'wa', 'terima', 'kasih', 'wy'];hai kak tap out jalan saldo potong kali jalan silah hubung customer care jli pt jaklingko indonesia nomor wa terima kasih wy;1
870;870;1275;https://twitter.com/ihsani_fauzan/statuses/1577575612491124736;ihsani_fauzan;@DarkOushiza nah iya emang ribetnya itu.. jadi sistem tarif integrasinya tu cashback ke app jaklingko;Twitter for Android;0;0;in;reply;8051;265;163;0;nah iya emang ribetnya itu jadi sistem tarif integrasinya tu cashback ke app jaklingko;['nah', 'iya', 'emang', 'ribetnya', 'itu', 'jadi', 'sistem', 'tarif', 'integrasinya', 'tu', 'cashback', 'ke', 'app', 'jaklingko'];['iya', 'emang', 'ribetnya', 'sistem', 'tarif', 'integrasinya', 'tu', 'cashback', 'app', 'jaklingko'];['iya', 'emang', 'ribetnya', 'sistem', 'tarif', 'integrasi', 'tu', 'cashback', 'app', 'jaklingko'];iya emang ribetnya sistem tarif integrasi tu cashback app jaklingko;0
871;871;1276;https://twitter.com/codefromcloud/statuses/1577575525136347136;codefromcloud;"@BisKota_ @PT_Transjakarta Plus orang-orang JakLingko &amp; Transjakarta yang buat sistem baru saldo terpotong pas tap out itu apa nggak mikir...bahwa infrastruktur e-ticketing TJ masih jauh di bawah KCI/MRTJ. Masih banyak rute non BRT, masih banyak halte BRT cuma punya 1 gate. Sistem blm beres udh direlease";Twitter for Android;0;2;in;retweet;1046;424;8;25;plus orangorang jaklingko transjakarta yang buat sistem baru saldo terpotong pas tap out itu apa nggak mikirbahwa infrastruktur eticketing tj masih jauh di bawah kcimrtj masih banyak rute non brt masih banyak halte brt cuma punya gate sistem blm beres udh direlease;['plus', 'orangorang', 'jaklingko', 'transjakarta', 'yang', 'buat', 'sistem', 'baru', 'saldo', 'terpotong', 'pas', 'tap', 'out', 'itu', 'apa', 'nggak', 'mikirbahwa', 'infrastruktur', 'eticketing', 'tj', 'masih', 'jauh', 'di', 'bawah', 'kcimrtj', 'masih', 'banyak', 'rute', 'non', 'brt', 'masih', 'banyak', 'halte', 'brt', 'cuma', 'punya', 'gate', 'sistem', 'blm', 'beres', 'udh', 'direlease'];['plus', 'orangorang', 'jaklingko', 'transjakarta', 'sistem', 'saldo', 'terpotong', 'pas', 'tap', 'out', 'nggak', 'mikirbahwa', 'infrastruktur', 'eticketing', 'rute', 'non', 'halte', 'gate', 'sistem', 'blm', 'beres', 'udh', 'direlease'];['plus', 'orangorang', 'jaklingko', 'transjakarta', 'sistem', 'saldo', 'potong', 'pas', 'tap', 'out', 'nggak', 'mikirbahwa', 'infrastruktur', 'eticketing', 'rute', 'non', 'halte', 'gate', 'sistem', 'blm', 'beres', 'udh', 'direlease'];plus orangorang jaklingko transjakarta sistem saldo potong pas tap out nggak mikirbahwa infrastruktur eticketing rute non halte gate sistem blm beres udh direlease;0
872;872;1278;https://twitter.com/Randomt61609964/statuses/1577574918317047813;Randomt61609964;@DarkOushiza @PT_Transjakarta Saya jg kaya gtu persis. Apa mesti diaktifin duku kartunya ya? Yg minta ditempel ke BCT itu. Sumpah ribet bgt, mesti download jaklingko, trs download Fello...halahh...padahal lbh gampang balikin aja duitnya tunai, bukti pake histori transaksi.;Twitter for Android;1;0;in;reply;13543;1678;187;1;saya jg kaya gtu persis apa mesti diaktifin duku kartunya ya yg minta ditempel ke bct itu sumpah ribet bgt mesti download jaklingko trs download fellohalahhpadahal lbh gampang balikin aja duitnya tunai bukti pake histori transaksi;['saya', 'jg', 'kaya', 'gtu', 'persis', 'apa', 'mesti', 'diaktifin', 'duku', 'kartunya', 'ya', 'yg', 'minta', 'ditempel', 'ke', 'bct', 'itu', 'sumpah', 'ribet', 'bgt', 'mesti', 'download', 'jaklingko', 'trs', 'download', 'fellohalahhpadahal', 'lbh', 'gampang', 'balikin', 'aja', 'duitnya', 'tunai', 'bukti', 'pake', 'histori', 'transaksi'];['kaya', 'gtu', 'persis', 'mesti', 'diaktifin', 'duku', 'kartunya', 'ya', 'ditempel', 'bct', 'sumpah', 'ribet', 'mesti', 'download', 'jaklingko', 'trs', 'download', 'fellohalahhpadahal', 'lbh', 'gampang', 'balikin', 'aja', 'duitnya', 'tunai', 'bukti', 'pake', 'histori', 'transaksi'];['kaya', 'gtu', 'persis', 'mesti', 'diaktifin', 'duku', 'kartu', 'ya', 'tempel', 'bct', 'sumpah', 'ribet', 'mesti', 'download', 'jaklingko', 'trs', 'download', 'fellohalahhpadahal', 'lbh', 'gampang', 'balikin', 'aja', 'duit', 'tunai', 'bukti', 'pake', 'histori', 'transaksi'];kaya gtu persis mesti diaktifin duku kartu ya tempel bct sumpah ribet mesti download jaklingko trs download fellohalahhpadahal lbh gampang balikin aja duit tunai bukti pake histori transaksi;0
873;873;1279;https://twitter.com/ihsani_fauzan/statuses/1577574871953215488;ihsani_fauzan;@AdinOfficial @dedeww14 @qquartera @PT_Transjakarta di app jaklingko kalo udh tap di BCT masukin kartunya manual pake nomer kartu;Twitter for Android;0;0;in;reply;8051;265;163;0;di app jaklingko kalo udh tap di bct masukin kartunya manual pake nomer kartu;['di', 'app', 'jaklingko', 'kalo', 'udh', 'tap', 'di', 'bct', 'masukin', 'kartunya', 'manual', 'pake', 'nomer', 'kartu'];['app', 'jaklingko', 'kalo', 'udh', 'tap', 'bct', 'masukin', 'kartunya', 'manual', 'pake', 'nomer', 'kartu'];['app', 'jaklingko', 'kalo', 'udh', 'tap', 'bct', 'masukin', 'kartu', 'manual', 'pake', 'nomer', 'kartu'];app jaklingko kalo udh tap bct masukin kartu manual pake nomer kartu;0
874;874;1280;https://twitter.com/zarqableue/statuses/1577573898102927360;zarqableue;"@BisKota_ @PT_Transjakarta Akhirnya penumpang menumpuk &amp; mengular, pernah tes aktivasi kartu bbrp pekan yg lalu, balance reader JakLingko lemot + gate TJ jg lemot.  Masalah lain: banyak yg saldonya kepotong berkali-kali (terutama di rute NBRT kepotong pas tap in &amp; kalau tap out di halte BRT kepotong lagi).";Twitter for iPhone;1;0;in;reply;2053;881;90;1;akhirnya penumpang menumpuk mengular pernah tes aktivasi kartu bbrp pekan yg lalu balance reader jaklingko lemot gate tj jg lemot masalah lain banyak yg saldonya kepotong berkalikali terutama di rute nbrt kepotong pas tap in kalau tap out di halte brt kepotong lagi;['akhirnya', 'penumpang', 'menumpuk', 'mengular', 'pernah', 'tes', 'aktivasi', 'kartu', 'bbrp', 'pekan', 'yg', 'lalu', 'balance', 'reader', 'jaklingko', 'lemot', 'gate', 'tj', 'jg', 'lemot', 'masalah', 'lain', 'banyak', 'yg', 'saldonya', 'kepotong', 'berkalikali', 'terutama', 'di', 'rute', 'nbrt', 'kepotong', 'pas', 'tap', 'in', 'kalau', 'tap', 'out', 'di', 'halte', 'brt', 'kepotong', 'lagi'];['penumpang', 'menumpuk', 'mengular', 'tes', 'aktivasi', 'kartu', 'bbrp', 'pekan', 'balance', 'reader', 'jaklingko', 'lemot', 'gate', 'lemot', 'saldonya', 'kepotong', 'berkalikali', 'rute', 'nbrt', 'kepotong', 'pas', 'tap', 'in', 'tap', 'out', 'halte', 'kepotong'];['tumpang', 'tumpuk', 'ular', 'tes', 'aktivasi', 'kartu', 'bbrp', 'pekan', 'balance', 'reader', 'jaklingko', 'lot', 'gate', 'lot', 'saldo', 'potong', 'berkalikali', 'rute', 'nbrt', 'potong', 'pas', 'tap', 'in', 'tap', 'out', 'halte', 'potong'];tumpang tumpuk ular tes aktivasi kartu bbrp pekan balance reader jaklingko lot gate lot saldo potong berkalikali rute nbrt potong pas tap in tap out halte potong;0
875;875;1282;https://twitter.com/starryshinx/statuses/1577572574795399168;starryshinx;Mau tanya dong,moots yg dom jakarta kalau mau beli kartu jaklingko buat naik transjakarta bisa di halte nya langsung gak sih???;Twitter for Android;0;0;in;original;2862;531;351;0;mau tanya dongmoots yg dom jakarta kalau mau beli kartu jaklingko buat naik transjakarta bisa di halte nya langsung gak sih;['mau', 'tanya', 'dongmoots', 'yg', 'dom', 'jakarta', 'kalau', 'mau', 'beli', 'kartu', 'jaklingko', 'buat', 'naik', 'transjakarta', 'bisa', 'di', 'halte', 'nya', 'langsung', 'gak', 'sih'];['dongmoots', 'dom', 'jakarta', 'beli', 'kartu', 'jaklingko', 'transjakarta', 'halte', 'nya', 'langsung', 'gak', 'sih'];['dongmoots', 'dom', 'jakarta', 'beli', 'kartu', 'jaklingko', 'transjakarta', 'halte', 'nya', 'langsung', 'gak', 'sih'];dongmoots dom jakarta beli kartu jaklingko transjakarta halte nya langsung gak sih;1
876;876;1283;https://twitter.com/PT_Transjakarta/statuses/1577561157225041922;PT_Transjakarta;@firstalfi Hai kak, jika kamu sudah tap out di perjalanan sebelumnya, namun saldomu tetap terpotong dua kali di perjalanan yang sama, Silahkan hubungi Customer Care JLI @jaklingkoindonesia (PT JakLingko Indonesia) di nomor WA: 0812-6000-1440. Terima kasih ^WY;TweetDeck;0;0;in;reply;420083;23;478545;0;hai kak jika kamu sudah tap out di perjalanan sebelumnya namun saldomu tetap terpotong dua kali di perjalanan yang sama silahkan hubungi customer care jli pt jaklingko indonesia di nomor wa terima kasih wy;['hai', 'kak', 'jika', 'kamu', 'sudah', 'tap', 'out', 'di', 'perjalanan', 'sebelumnya', 'namun', 'saldomu', 'tetap', 'terpotong', 'dua', 'kali', 'di', 'perjalanan', 'yang', 'sama', 'silahkan', 'hubungi', 'customer', 'care', 'jli', 'pt', 'jaklingko', 'indonesia', 'di', 'nomor', 'wa', 'terima', 'kasih', 'wy'];['hai', 'kak', 'tap', 'out', 'perjalanan', 'saldomu', 'terpotong', 'kali', 'perjalanan', 'silahkan', 'hubungi', 'customer', 'care', 'jli', 'pt', 'jaklingko', 'indonesia', 'nomor', 'wa', 'terima', 'kasih', 'wy'];['hai', 'kak', 'tap', 'out', 'jalan', 'saldo', 'potong', 'kali', 'jalan', 'silah', 'hubung', 'customer', 'care', 'jli', 'pt', 'jaklingko', 'indonesia', 'nomor', 'wa', 'terima', 'kasih', 'wy'];hai kak tap out jalan saldo potong kali jalan silah hubung customer care jli pt jaklingko indonesia nomor wa terima kasih wy;0
877;877;1284;https://twitter.com/PT_Transjakarta/statuses/1577560815406043136;PT_Transjakarta;@uchin19851 Hai kak, jika kamu sudah tap out di perjalanan sebelumnya, namun saldomu tetap terpotong dua kali di perjalanan yang sama, Silahkan hubungi Customer Care JLI @jaklingkoindonesia (PT JakLingko Indonesia) di nomor WA: 0812-6000-1440. Terima kasih ^WY;TweetDeck;0;0;in;reply;420083;23;478545;0;hai kak jika kamu sudah tap out di perjalanan sebelumnya namun saldomu tetap terpotong dua kali di perjalanan yang sama silahkan hubungi customer care jli pt jaklingko indonesia di nomor wa terima kasih wy;['hai', 'kak', 'jika', 'kamu', 'sudah', 'tap', 'out', 'di', 'perjalanan', 'sebelumnya', 'namun', 'saldomu', 'tetap', 'terpotong', 'dua', 'kali', 'di', 'perjalanan', 'yang', 'sama', 'silahkan', 'hubungi', 'customer', 'care', 'jli', 'pt', 'jaklingko', 'indonesia', 'di', 'nomor', 'wa', 'terima', 'kasih', 'wy'];['hai', 'kak', 'tap', 'out', 'perjalanan', 'saldomu', 'terpotong', 'kali', 'perjalanan', 'silahkan', 'hubungi', 'customer', 'care', 'jli', 'pt', 'jaklingko', 'indonesia', 'nomor', 'wa', 'terima', 'kasih', 'wy'];['hai', 'kak', 'tap', 'out', 'jalan', 'saldo', 'potong', 'kali', 'jalan', 'silah', 'hubung', 'customer', 'care', 'jli', 'pt', 'jaklingko', 'indonesia', 'nomor', 'wa', 'terima', 'kasih', 'wy'];hai kak tap out jalan saldo potong kali jalan silah hubung customer care jli pt jaklingko indonesia nomor wa terima kasih wy;0
878;878;1285;https://twitter.com/nuhundanke/statuses/1577560098192658433;nuhundanke;@apopecalypse Gmaps buat arah, JakLingko buat JakLingko (mikro dan BRT) (pun intended), Moovit buat BRT dan non BRT. untuk kereta ikut masing2 perusahaan  Ribet ya;Twitter Web App;1;0;in;reply;805;833;116;1;gmaps buat arah jaklingko buat jaklingko mikro dan brt pun intended moovit buat brt dan non brt untuk kereta ikut masing perusahaan ribet ya;['gmaps', 'buat', 'arah', 'jaklingko', 'buat', 'jaklingko', 'mikro', 'dan', 'brt', 'pun', 'intended', 'moovit', 'buat', 'brt', 'dan', 'non', 'brt', 'untuk', 'kereta', 'ikut', 'masing', 'perusahaan', 'ribet', 'ya'];['gmaps', 'arah', 'jaklingko', 'jaklingko', 'mikro', 'intended', 'moovit', 'non', 'kereta', 'perusahaan', 'ribet', 'ya'];['gmaps', 'arah', 'jaklingko', 'jaklingko', 'mikro', 'intended', 'moovit', 'non', 'kereta', 'usaha', 'ribet', 'ya'];gmaps arah jaklingko jaklingko mikro intended moovit non kereta usaha ribet ya;0
879;879;1286;https://twitter.com/otwduls/statuses/1577559574327853056;otwduls;@PT_Transjakarta Bayangkan, jaklingko ga punya akun resmi twitter  Humasnya jaklingko juga tidak ada statementnya di sosmed;Twitter for Android;0;5;in;retweet;16003;157;140;3.571428571;bayangkan jaklingko ga punya akun resmi twitter humasnya jaklingko juga tidak ada statementnya di sosmed;['bayangkan', 'jaklingko', 'ga', 'punya', 'akun', 'resmi', 'twitter', 'humasnya', 'jaklingko', 'juga', 'tidak', 'ada', 'statementnya', 'di', 'sosmed'];['bayangkan', 'jaklingko', 'ga', 'akun', 'resmi', 'twitter', 'humasnya', 'jaklingko', 'statementnya', 'sosmed'];['bayang', 'jaklingko', 'ga', 'akun', 'resmi', 'twitter', 'humas', 'jaklingko', 'statementnya', 'sosmed'];bayang jaklingko ga akun resmi twitter humas jaklingko statementnya sosmed;1
880;880;1287;https://twitter.com/opcei/statuses/1577557173915504641;opcei;wkwk naik jaklingko abangnya asik bgt biasanya galak galak :(;Twitter for Android;0;0;in;original;34824;387;564;0;wkwk naik jaklingko abangnya asik bgt biasanya galak galak;['wkwk', 'naik', 'jaklingko', 'abangnya', 'asik', 'bgt', 'biasanya', 'galak', 'galak'];['jaklingko', 'abangnya', 'asik', 'galak', 'galak'];['jaklingko', 'abang', 'asik', 'galak', 'galak'];jaklingko abang asik galak galak;0
881;881;1288;https://twitter.com/Muhadi40420790/statuses/1577557031296577541;Muhadi40420790;@PT_Transjakarta Seharusnya kartu registrasi nya di cek saldo bukannya di mesin tap in. Sy aja pakai kartu jaklingko dan plaz di KRL ga ribet registrasi di cek saldo langsung bisa di pakai di KRL;Twitter Web App;0;0;in;reply;53;1;0;0;seharusnya kartu registrasi nya di cek saldo bukannya di mesin tap in sy aja pakai kartu jaklingko dan plaz di krl ga ribet registrasi di cek saldo langsung bisa di pakai di krl;['seharusnya', 'kartu', 'registrasi', 'nya', 'di', 'cek', 'saldo', 'bukannya', 'di', 'mesin', 'tap', 'in', 'sy', 'aja', 'pakai', 'kartu', 'jaklingko', 'dan', 'plaz', 'di', 'krl', 'ga', 'ribet', 'registrasi', 'di', 'cek', 'saldo', 'langsung', 'bisa', 'di', 'pakai', 'di', 'krl'];['kartu', 'registrasi', 'nya', 'cek', 'saldo', 'mesin', 'tap', 'in', 'sy', 'aja', 'pakai', 'kartu', 'jaklingko', 'plaz', 'krl', 'ga', 'ribet', 'registrasi', 'cek', 'saldo', 'langsung', 'pakai', 'krl'];['kartu', 'registrasi', 'nya', 'cek', 'saldo', 'mesin', 'tap', 'in', 'sy', 'aja', 'pakai', 'kartu', 'jaklingko', 'plaz', 'krl', 'ga', 'ribet', 'registrasi', 'cek', 'saldo', 'langsung', 'pakai', 'krl'];kartu registrasi nya cek saldo mesin tap in sy aja pakai kartu jaklingko plaz krl ga ribet registrasi cek saldo langsung pakai krl;0
882;882;1289;https://twitter.com/DukuhAtasBNI/statuses/1577555753342500864;DukuhAtasBNI;@vanillaedp gua pake kartu jaklingko, jd aman. Pake kartu lain nya nanti aja kalo udh bener sistemnya;Twitter Web App;0;0;in;reply;57133;989;24754;0;gua pake kartu jaklingko jd aman pake kartu lain nya nanti aja kalo udh bener sistemnya;['gua', 'pake', 'kartu', 'jaklingko', 'jd', 'aman', 'pake', 'kartu', 'lain', 'nya', 'nanti', 'aja', 'kalo', 'udh', 'bener', 'sistemnya'];['gua', 'pake', 'kartu', 'jaklingko', 'jd', 'aman', 'pake', 'kartu', 'nya', 'aja', 'kalo', 'udh', 'bener', 'sistemnya'];['gua', 'pake', 'kartu', 'jaklingko', 'jd', 'aman', 'pake', 'kartu', 'nya', 'aja', 'kalo', 'udh', 'bener', 'sistem'];gua pake kartu jaklingko jd aman pake kartu nya aja kalo udh bener sistem;1
883;883;1291;https://twitter.com/graciannalina/statuses/1577551624880676864;graciannalina;@PT_Transjakarta Disuruh download aplikasi Jaklingko, ya bolehlah masih berguna. Lah akun Fello??? Buat apa saya daftarin informasi saya di aplikasi yg tidak saya gunakan?  NO THANKS! ambil aja 3.500 saya, eh 3.500 ribuan pengguna TJ yg kalian rugikan.;Twitter for Android;0;0;in;reply;13199;381;281;0;disuruh download aplikasi jaklingko ya bolehlah masih berguna lah akun fello buat apa saya daftarin informasi saya di aplikasi yg tidak saya gunakan no thanks ambil aja saya eh ribuan pengguna tj yg kalian rugikan;['disuruh', 'download', 'aplikasi', 'jaklingko', 'ya', 'bolehlah', 'masih', 'berguna', 'lah', 'akun', 'fello', 'buat', 'apa', 'saya', 'daftarin', 'informasi', 'saya', 'di', 'aplikasi', 'yg', 'tidak', 'saya', 'gunakan', 'no', 'thanks', 'ambil', 'aja', 'saya', 'eh', 'ribuan', 'pengguna', 'tj', 'yg', 'kalian', 'rugikan'];['disuruh', 'download', 'aplikasi', 'jaklingko', 'ya', 'berguna', 'akun', 'fello', 'daftarin', 'informasi', 'aplikasi', 'no', 'thanks', 'ambil', 'aja', 'eh', 'ribuan', 'pengguna', 'rugikan'];['suruh', 'download', 'aplikasi', 'jaklingko', 'ya', 'guna', 'akun', 'fello', 'daftarin', 'informasi', 'aplikasi', 'no', 'thanks', 'ambil', 'aja', 'eh', 'ribu', 'guna', 'rugi'];suruh download aplikasi jaklingko ya guna akun fello daftarin informasi aplikasi no thanks ambil aja eh ribu guna rugi;0
884;884;1292;https://twitter.com/garangasemanis/statuses/1577548441471062016;garangasemanis;@jozijoelll Mesti pake jaklingko. Klo ada kartubiyubatau BNI Tap Cash free;Twitter for Android;0;0;in;reply;895;123;28;0;mesti pake jaklingko klo ada kartubiyubatau bni tap cash free;['mesti', 'pake', 'jaklingko', 'klo', 'ada', 'kartubiyubatau', 'bni', 'tap', 'cash', 'free'];['mesti', 'pake', 'jaklingko', 'klo', 'kartubiyubatau', 'bni', 'tap', 'cash', 'free'];['mesti', 'pake', 'jaklingko', 'klo', 'kartubiyubatau', 'bni', 'tap', 'cash', 'free'];mesti pake jaklingko klo kartubiyubatau bni tap cash free;0
